,auctionID_lot,1,2,n,loc,cat0,cat1,low_rel_high,final_price,high_estimate,num_bids
701,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en__7,1.27,1.190625,5,hong kong,art,impressionist/20th/21st century art,0.5833333333333334,4800000.0,4800000.0,11
702,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_1,8.89,8.708571428571428,7,london,art,impressionist/20th/21st century art,0.7142857142857143,490000.0,70000.0,23
703,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_10,3.7101333333333333,1.8873333333333333,4,london,art,impressionist/20th/21st century art,0.6666666666666666,4600000.0,1500000.0,20
704,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_102,1.4033333333333333,1.242,2,london,art,impressionist/20th/21st century art,0.6666666666666666,1700000.0,1500000.0,4
705,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_103,1.27,0.8164285714285714,2,london,art,impressionist/20th/21st century art,0.7142857142857143,700000.0,700000.0,5
706,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_104,1.3546666666666667,1.27,2,london,art,impressionist/20th/21st century art,0.7777777777777778,480000.0,450000.0,7
707,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_105,1.3711111111111112,1.3375,2,london,art,impressionist/20th/21st century art,0.6666666666666666,2000000.0,1800000.0,17
708,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_106,1.16299,1.134265,2,london,art,impressionist/20th/21st century art,0.75,20000000.0,20000000.0,9
709,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_108,1.373235294117647,1.3376470588235294,3,london,art,impressionist/20th/21st century art,0.7647058823529411,925000.0,850000.0,9
710,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_110,1.016,0.9797142857142858,2,london,art,impressionist/20th/21st century art,0.7142857142857143,280000.0,350000.0,2
711,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_111,1.4033333333333333,1.363,3,london,art,impressionist/20th/21st century art,0.6666666666666666,1700000.0,1500000.0,11
712,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_112,0.7999733333333333,0.7923133333333333,2,london,art,impressionist/20th/21st century art,0.6666666666666666,10200000.0,15000000.0,4
713,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_114,,,2,london,art,impressionist/20th/21st century art,,51500000.0,,16
714,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_122,0.7661111111111111,0.6988888888888889,2,london,art,impressionist/20th/21st century art,0.6666666666666666,1100000.0,1800000.0,2
715,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_126,1.1190333333333333,1.0998833333333333,13,london,art,impressionist/20th/21st century art,0.6666666666666666,5600000.0,6000000.0,16
716,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_129,0.992,0.96175,2,london,art,impressionist/20th/21st century art,0.75,1600000.0,2000000.0,5
717,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_131,1.1808,1.1566,3,london,art,impressionist/20th/21st century art,0.72,2400000.0,2500000.0,11
718,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_138,1.0403333333333333,1.0,2,london,art,impressionist/20th/21st century art,0.6666666666666666,1250000.0,1500000.0,7
719,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_139,0.992,0.9315,2,london,art,impressionist/20th/21st century art,0.75,1600000.0,2000000.0,2
720,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_141,1.2823333333333333,1.242,3,london,art,impressionist/20th/21st century art,0.6666666666666666,1550000.0,1500000.0,12
721,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_143,2.187222222222222,2.1166666666666667,5,london,art,impressionist/20th/21st century art,0.7777777777777778,775000.0,450000.0,13
722,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_144,0.762,0.7112,2,london,art,impressionist/20th/21st century art,0.7,300000.0,500000.0,3
723,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_147,1.031875,0.9525,2,london,art,impressionist/20th/21st century art,0.75,650000.0,800000.0,2
724,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_149,1.016,0.9525,3,london,art,impressionist/20th/21st century art,0.6666666666666666,480000.0,600000.0,6
725,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_155,0.8206271076923078,0.8206153846153846,3,london,art,impressionist/20th/21st century art,0.6923076923076923,420006.0,650000.0,3
726,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_156,0.9071428571428571,0.8708571428571429,2,london,art,impressionist/20th/21st century art,0.7142857142857143,500000.0,700000.0,3
727,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_16,1.27,0.9434285714285714,3,london,art,impressionist/20th/21st century art,0.7142857142857143,700000.0,700000.0,8
728,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_17,2.0108333333333333,1.905,4,london,art,impressionist/20th/21st century art,0.6666666666666666,190000.0,120000.0,11
729,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_18,6.0325,5.87375,4,london,art,impressionist/20th/21st century art,0.75,380000.0,80000.0,21
730,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_2,2.328333333333333,2.2577777777777777,4,london,art,impressionist/20th/21st century art,0.6666666666666666,330000.0,180000.0,17
731,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_20,1.8908888888888888,1.8626666666666667,4,london,art,impressionist/20th/21st century art,0.7777777777777778,670000.0,450000.0,12
732,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_21,10.441,3.484,4,london,art,impressionist/20th/21st century art,0.6,4300000.0,500000.0,29
733,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_22,0.9388,0.8904,2,london,art,impressionist/20th/21st century art,0.6,1900000.0,2500000.0,6
734,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_3,7.301785714285714,7.085714285714285,10,london,art,impressionist/20th/21st century art,0.7857142857142857,1650000.0,280000.0,35
735,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_4,27.2515,15.0625,6,london,art,impressionist/20th/21st century art,0.75,4500000.0,200000.0,25
736,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_5,6.35,6.096,5,london,art,impressionist/20th/21st century art,0.6666666666666666,750000.0,150000.0,23
737,s1_02_the-now-evening-auction_modern-contemporary-evening-auction_7,1.2582857142857142,1.241,5,london,art,impressionist/20th/21st century art,0.7142857142857143,3600000.0,3500000.0,15
738,s1_03_contemporary-art-evening-sale__1101,7.62,7.112,2,hong kong,art,impressionist/20th/21st century art,0.7333333333333333,4500000.0,750000.0,12
739,s1_03_contemporary-art-evening-sale__1103,3.117272727272727,3.001818181818182,6,hong kong,art,impressionist/20th/21st century art,0.5454545454545454,5400000.0,2200000.0,28
740,s1_03_contemporary-art-evening-sale__1105,6.985,6.35,4,hong kong,art,impressionist/20th/21st century art,0.5,2200000.0,400000.0,25
741,s1_03_contemporary-art-evening-sale__1106,5.08,4.656666666666666,4,hong kong,art,impressionist/20th/21st century art,0.6666666666666666,1200000.0,300000.0,15
742,s1_03_contemporary-art-evening-sale__1108,4.511666666666667,4.31,3,hong kong,art,impressionist/20th/21st century art,0.6666666666666666,22000000.0,6000000.0,22
743,s1_03_contemporary-art-evening-sale__1110,1.3125,1.2692857142857144,2,hong kong,art,impressionist/20th/21st century art,0.6428571428571429,30000000.0,28000000.0,15
744,s1_03_contemporary-art-evening-sale__1111,0.8272857142857143,0.81,4,hong kong,art,impressionist/20th/21st century art,0.6428571428571429,9200000.0,14000000.0,5
745,s1_03_contemporary-art-evening-sale__1113,2.2196,2.147,4,hong kong,art,impressionist/20th/21st century art,0.6,8800000.0,5000000.0,17
746,s1_03_contemporary-art-evening-sale__1114,1.016,0.9769230769230769,3,hong kong,art,impressionist/20th/21st century art,0.6923076923076923,5200000.0,6500000.0,5
747,s1_03_contemporary-art-evening-sale__1117,0.85,0.8249655172413793,2,hong kong,art,impressionist/20th/21st century art,0.6551724137931034,20000000.0,29000000.0,4
748,s1_03_contemporary-art-evening-sale__1118,0.8945833333333333,0.8441666666666666,3,hong kong,art,impressionist/20th/21st century art,0.6666666666666666,8500000.0,12000000.0,6
749,s1_03_contemporary-art-evening-sale__1119,1.3758333333333332,1.3123333333333334,2,hong kong,art,impressionist/20th/21st century art,0.6666666666666666,6500000.0,6000000.0,12
750,s1_03_contemporary-art-evening-sale__1120,1.8344444444444445,1.7497777777777779,3,hong kong,art,impressionist/20th/21st century art,0.6222222222222222,6500000.0,4500000.0,19
751,s1_03_contemporary-art-evening-sale__1122,1.0885714285714285,0.9978571428571429,2,hong kong,art,impressionist/20th/21st century art,0.7142857142857143,6000000.0,7000000.0,4
752,s1_03_contemporary-art-evening-sale__1125,1.9307692307692308,1.8935384615384616,3,hong kong,art,impressionist/20th/21st century art,0.6923076923076923,10000000.0,6500000.0,19
753,s1_03_contemporary-art-evening-sale__1128,1.341875,1.2965,3,hong kong,art,impressionist/20th/21st century art,0.625,8500000.0,8000000.0,10
754,s1_03_contemporary-art-evening-sale__1130,2.7516666666666665,2.54,3,hong kong,art,impressionist/20th/21st century art,0.6666666666666666,1300000.0,600000.0,8
755,s1_03_contemporary-art-evening-sale__1133,1.2282125,1.21385,3,hong kong,art,impressionist/20th/21st century art,0.5,83000000.0,80000000.0,24
756,s1_03_contemporary-art-evening-sale__1138,1.397,1.27,5,hong kong,art,impressionist/20th/21st century art,0.5,2200000.0,2000000.0,16
757,s1_03_contemporary-art-evening-sale__1140,1.3025641025641026,1.2374358974358974,2,hong kong,art,impressionist/20th/21st century art,0.7435897435897436,4000000.0,3900000.0,6
758,s1_03_contemporary-art-evening-sale__1141,1.6933333333333334,1.6086666666666667,5,hong kong,art,impressionist/20th/21st century art,0.6666666666666666,4000000.0,3000000.0,12
759,s1_03_contemporary-art-evening-sale__1143,4.515555555555555,4.233333333333333,3,hong kong,art,impressionist/20th/21st century art,0.7777777777777778,3200000.0,900000.0,20
760,s1_03_contemporary-art-evening-sale__1144,1.524,1.4224,3,hong kong,art,impressionist/20th/21st century art,0.6,3000000.0,2500000.0,14
761,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1,1.4316666666666666,1.3913333333333333,5,new york,art,impressionist/20th/21st century art,0.6666666666666666,3500000.0,3000000.0,12
762,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1001,0.7408333333333333,0.5926666666666667,3,new york,art,impressionist/20th/21st century art,0.6666666666666666,350000.0,600000.0,3
763,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1002,0.9476666666666667,0.9073333333333333,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,2300000.0,3000000.0,5
764,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1003,0.508,0.47625,2,new york,art,impressionist/20th/21st century art,0.75,320000.0,800000.0,4
765,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1004,0.9313333333333333,0.8995833333333333,5,new york,art,impressionist/20th/21st century art,0.6666666666666666,880000.0,1200000.0,6
766,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1006,0.5725671428571428,0.5610771428571428,3,new york,art,impressionist/20th/21st century art,0.7142857142857143,17150000.0,35000000.0,3
767,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1007,1.74095,1.6835,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,8800000.0,6000000.0,23
768,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1009,0.6879166666666666,0.635,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,650000.0,1200000.0,2
769,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__101,3.0242857142857145,2.8514285714285714,4,new york,art,impressionist/20th/21st century art,0.7142857142857143,1700000.0,700000.0,9
770,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1012,1.05155,1.041975,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,5200000.0,6000000.0,18
771,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1013,1.1339285714285714,1.0885714285714285,3,new york,art,impressionist/20th/21st century art,0.7142857142857143,625000.0,700000.0,7
772,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1014,0.7196666666666667,0.6773333333333333,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,850000.0,1500000.0,2
773,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1016,1.1675833333333334,1.1484333333333334,5,new york,art,impressionist/20th/21st century art,0.7777777777777778,18000000.0,18000000.0,26
774,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1017,1.088857142857143,1.037,5,new york,art,impressionist/20th/21st century art,0.7142857142857143,3100000.0,3500000.0,9
775,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1018,1.158,1.1407142857142858,8,new york,art,impressionist/20th/21st century art,0.7142857142857143,3300000.0,3500000.0,14
776,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1019,2.94875,2.873125,7,new york,art,impressionist/20th/21st century art,0.75,1900000.0,800000.0,19
777,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__102,2.2683333333333335,2.1675,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,2200000.0,1200000.0,16
778,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1020,0.7079833333333333,0.6569166666666667,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,10800000.0,18000000.0,2
779,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1022,0.9071428571428571,0.8708571428571429,2,new york,art,impressionist/20th/21st century art,0.7142857142857143,250000.0,350000.0,4
780,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1023,0.821025,0.80379,3,new york,art,impressionist/20th/21st century art,0.75,14000000.0,20000000.0,3
781,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1024,2.50525,2.46695,6,new york,art,impressionist/20th/21st century art,0.6666666666666666,6250000.0,3000000.0,76
782,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1025,2.8633333333333333,2.7826666666666666,11,new york,art,impressionist/20th/21st century art,0.6666666666666666,3500000.0,1500000.0,24
783,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__103,11.1125,10.715625,4,new york,art,impressionist/20th/21st century art,0.75,700000.0,80000.0,20
784,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1031,1.1693333333333333,1.0886666666666667,5,new york,art,impressionist/20th/21st century art,0.6666666666666666,1400000.0,1500000.0,5
785,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__1032,0.873125,0.8255,2,new york,art,impressionist/20th/21st century art,0.75,550000.0,800000.0,3
786,s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale__104,2.5947,2.54874,14,new york,art,impressionist/20th/21st century art,0.6,11000000.0,5000000.0,47
